TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014425E+03 -6.875735E+02 -3.134527E+02 0.000000E+00 9.638864E-05 
2.014427E+03 -6.911618E+02 -3.153450E+02 0.000000E+00 9.638864E-05 
2.014430E+03 -6.947847E+02 -3.172472E+02 0.000000E+00 9.638864E-05 
2.014433E+03 -6.984405E+02 -3.191594E+02 0.000000E+00 9.638864E-05 
2.014436E+03 -7.021301E+02 -3.210817E+02 0.000000E+00 9.638864E-05 
2.014438E+03 -7.057454E+02 -3.230140E+02 0.000000E+00 9.638864E-05 
2.014441E+03 -7.093105E+02 -3.249560E+02 0.000000E+00 9.638864E-05 
2.014444E+03 -7.129460E+02 -3.269079E+02 0.000000E+00 9.638864E-05 
2.014447E+03 -7.166201E+02 -3.288699E+02 0.000000E+00 9.638864E-05 
2.014449E+03 -7.203047E+02 -3.308420E+02 0.000000E+00 9.638864E-05 
2.014452E+03 -7.239950E+02 -3.328242E+02 0.000000E+00 9.638864E-05 
2.014455E+03 -7.276893E+02 -3.348165E+02 0.000000E+00 9.638864E-05 
2.014458E+03 -7.313866E+02 -3.368189E+02 0.000000E+00 9.638864E-05 
2.014460E+03 -7.350862E+02 -3.388315E+02 0.000000E+00 9.638864E-05 
2.014463E+03 -7.387878E+02 -3.408542E+02 0.000000E+00 9.638864E-05 
2.014466E+03 -7.424910E+02 -3.428870E+02 0.000000E+00 9.638864E-05 
2.014468E+03 -7.461954E+02 -3.449300E+02 0.000000E+00 9.638864E-05 
2.014471E+03 -7.499010E+02 -3.469831E+02 0.000000E+00 9.638864E-05 
2.014474E+03 -7.536074E+02 -3.490463E+02 0.000000E+00 9.638864E-05 
2.014477E+03 -7.573146E+02 -3.511198E+02 0.000000E+00 9.638864E-05 
2.014479E+03 -7.610225E+02 -3.532033E+02 0.000000E+00 9.638864E-05 
2.014482E+03 -7.647309E+02 -3.552970E+02 0.000000E+00 9.638864E-05 
2.014485E+03 -7.684398E+02 -3.574009E+02 0.000000E+00 9.638864E-05 
2.014488E+03 -7.721491E+02 -3.595149E+02 0.000000E+00 9.638864E-05 
2.014490E+03 -7.758588E+02 -3.616391E+02 0.000000E+00 9.638864E-05 
2.014493E+03 -7.795688E+02 -3.637735E+02 0.000000E+00 9.638864E-05 
2.014496E+03 -7.832791E+02 -3.659180E+02 0.000000E+00 9.638864E-05 
2.014496E+03 -7.833540E+02 -3.659620E+02 0.000000E+00 9.638864E-05 
2.014499E+03 -7.833772E+02 -3.681068E+02 0.000000E+00 9.638864E-05 
2.014501E+03 -7.841375E+02 -3.702537E+02 0.000000E+00 9.638864E-05 
2.014504E+03 -7.851013E+02 -3.724031E+02 0.000000E+00 9.638864E-05 
2.014507E+03 -7.861655E+02 -3.745556E+02 0.000000E+00 9.638864E-05 
2.014510E+03 -7.872708E+02 -3.767110E+02 0.000000E+00 9.638864E-05 
2.014512E+03 -7.883946E+02 -3.788695E+02 0.000000E+00 9.638864E-05 
2.014515E+03 -7.895315E+02 -3.810311E+02 0.000000E+00 9.638864E-05 
2.014518E+03 -7.906787E+02 -3.831959E+02 0.000000E+00 9.638864E-05 
2.014521E+03 -7.918343E+02 -3.853638E+02 0.000000E+00 9.638864E-05 
2.014523E+03 -7.929968E+02 -3.875349E+02 0.000000E+00 9.638864E-05 
2.014526E+03 -7.941649E+02 -3.897092E+02 0.000000E+00 9.638864E-05 
2.014529E+03 -7.953378E+02 -3.918867E+02 0.000000E+00 9.638864E-05 
2.014531E+03 -7.965145E+02 -3.940675E+02 0.000000E+00 9.638864E-05 
2.014534E+03 -7.976944E+02 -3.962514E+02 0.000000E+00 9.638864E-05 
2.014537E+03 -7.988771E+02 -3.984386E+02 0.000000E+00 9.638864E-05 
2.014540E+03 -8.000621E+02 -4.006291E+02 0.000000E+00 9.638864E-05 
